query_id,embedding_type,query_niche_id,source_slice,target_slice,niche_query_k
1073,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.28,3
1074,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.28,3
1075,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.28,3
1076,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.28,3
1077,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.29,3
1078,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.29,3
1079,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.29,3
1080,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.29,3
1081,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.30,3
1082,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.30,3
1083,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.30,3
1084,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.30,3
1085,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.31,3
1086,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.31,3
1087,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.31,3
1088,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,C57BL6J-638850.31,3
1089,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.001,3
1090,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.001,3
1091,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.001,3
1092,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.001,3
1093,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.002,3
1094,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.002,3
1095,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.002,3
1096,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.002,3
1097,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.004,3
1098,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.004,3
1099,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.004,3
1100,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.004,3
1101,gene_expr_quest,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.005,3
1102,scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.005,3
1103,gene_expr,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.005,3
1104,quest_scgpt,C57BL6J-638850.30_query_niche_15_785,C57BL6J-638850.30,Zhuang-ABCA-3.005,3
1105,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1106,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1107,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1108,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1109,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1110,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1111,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1112,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1113,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1114,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1115,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1116,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1117,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1118,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1119,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1120,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1121,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.28,3
1122,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.28,3
1123,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.28,3
1124,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.28,3
1125,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.29,3
1126,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.29,3
1127,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.29,3
1128,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.29,3
1129,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.30,3
1130,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.30,3
1131,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.30,3
1132,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.30,3
1133,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.31,3
1134,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.31,3
1135,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.31,3
1136,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,C57BL6J-638850.31,3
1137,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1138,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1139,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1140,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1141,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1142,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1143,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1144,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1145,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1146,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1147,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1148,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1149,gene_expr_quest,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1150,scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1151,gene_expr,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1152,quest_scgpt,C57BL6J-638850.31_query_niche_9_841,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1153,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1154,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1155,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1156,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.096,3
1157,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1158,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1159,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1160,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.097,3
1161,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1162,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1163,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1164,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.098,3
1165,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1166,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1167,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1168,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-1.099,3
1169,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.28,3
1170,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.28,3
1171,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.28,3
1172,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.28,3
1173,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.29,3
1174,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.29,3
1175,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.29,3
1176,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.29,3
1177,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.30,3
1178,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.30,3
1179,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.30,3
1180,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.30,3
1181,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.31,3
1182,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.31,3
1183,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.31,3
1184,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,C57BL6J-638850.31,3
1185,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1186,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1187,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1188,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.001,3
1189,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1190,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1191,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1192,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.002,3
1193,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1194,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1195,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1196,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.004,3
1197,gene_expr_quest,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1198,scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1199,gene_expr,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1200,quest_scgpt,C57BL6J-638850.31_query_niche_15_785,C57BL6J-638850.31,Zhuang-ABCA-3.005,3
1201,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1202,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1203,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1204,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1205,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1206,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1207,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1208,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1209,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1210,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1211,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1212,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1213,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1214,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1215,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1216,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1217,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1218,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1219,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1220,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1221,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1222,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1223,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1224,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1225,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1226,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1227,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1228,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1229,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1230,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1231,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1232,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1233,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1234,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1235,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1236,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1237,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1238,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1239,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1240,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1241,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1242,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1243,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1244,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1245,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1246,scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1247,gene_expr,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1248,quest_scgpt,Zhuang-ABCA-3.001_query_niche_9_15,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1249,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1250,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1251,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1252,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
1253,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1254,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1255,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1256,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
1257,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1258,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1259,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1260,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
1261,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1262,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1263,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1264,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
1265,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1266,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1267,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1268,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
1269,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1270,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1271,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1272,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
1273,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1274,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1275,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1276,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
1277,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1278,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1279,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1280,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
1281,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1282,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1283,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1284,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
1285,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1286,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1287,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1288,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
1289,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1290,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1291,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1292,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
1293,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1294,scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1295,gene_expr,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1296,quest_scgpt,Zhuang-ABCA-3.001_query_niche_15_785,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
1297,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_9_15,Zhuang-ABCA-3.002,Zhuang-ABCA-1.096,3
1298,scgpt,Zhuang-ABCA-3.002_query_niche_9_15,Zhuang-ABCA-3.002,Zhuang-ABCA-1.096,3
